date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,qualifier,is_synthetic
2023-04-07,Austria,Belgium,3,2,Friendly,Wiener Neustadt,Austria,False,0,False
2023-04-07,Netherlands,Germany,0,1,Friendly,Sittard,Netherlands,False,0,False
2023-04-07,Belarus,Russia,0,0,Friendly,Minsk,Belarus,False,0,False
2023-04-07,Albania,North Macedonia,3,1,Friendly,Elbasan,Albania,False,0,False
2023-04-07,Estonia,Malta,1,2,Friendly,Tallinn,Estonia,False,0,False
2023-04-07,Nigeria,Haiti,2,1,Friendly,Antalya,Nigeria,False,0,False
2023-04-07,Sweden,Denmark,0,1,Friendly,Malmö,Sweden,False,0,False
2023-04-07,Portugal,Japan,1,2,Friendly,Guimarães,Portugal,False,0,False
2023-04-07,Serbia,Bosnia and Herzegovina,6,0,Friendly,Stara Pazova,Serbia,False,0,False
2023-04-07,New Zealand,Iceland,1,1,Friendly,Antalya,New Zealand,False,0,False
2023-04-07,Australia,Scotland,0,1,Friendly,London,Australia,False,0,False
2023-04-07,Slovakia,Finland,0,1,Friendly,Senec,Slovakia,False,0,False
2023-04-07,South Korea,Zambia,5,2,Friendly,Suwon,South Korea,False,0,False
2023-04-07,Greece,Croatia,1,1,Friendly,Athens,Greece,False,0,False
2023-04-07,Kyrgyzstan,India,0,4,AFC Olympic Qualifying Tournament,Bishkek,Kyrgyzstan,False,1,False
2023-04-07,Thailand,Mongolia,6,0,AFC Olympic Qualifying Tournament,Chonburi,Thailand,False,1,False
2023-04-07,Slovenia,Romania,1,1,Friendly,Celje,Slovenia,False,0,False
2023-04-08,United States,Republic of Ireland,2,0,Friendly,Austin,United States,False,0,False
2023-04-08,Lebanon,Indonesia,5,0,AFC Olympic Qualifying Tournament,Jounieh,Lebanon,False,1,False
2023-04-08,Tajikistan,Philippines,0,8,AFC Olympic Qualifying Tournament,Hisor,Tajikistan,False,1,False
2023-04-08,Pakistan,Hong Kong,0,2,AFC Olympic Qualifying Tournament,Hisor,Tajikistan,True,1,False
2023-04-08,Uzbekistan,Timor-Leste,3,0,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,False,1,False
2023-04-08,Myanmar,Iran,1,1,AFC Olympic Qualifying Tournament,Yangon,Myanmar,False,1,False
2023-04-08,Bhutan,Jordan,2,1,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,True,1,False
2023-04-08,Nepal,Vietnam,0,2,AFC Olympic Qualifying Tournament,Kathmandu,Nepal,False,1,False
2023-04-09,Argentina,Venezuela,3,0,Friendly,La Rioja,Argentina,False,0,False
2023-04-10,Moldova,Haiti,1,3,Friendly,Manavgat,Turkey,True,0,False
2023-04-10,Lithuania,Latvia,2,1,Friendly,Sofia,Bulgaria,True,0,False
2023-04-10,Belarus,Russia,0,2,Friendly,Minsk,Belarus,False,0,False
2023-04-10,Uruguay,Peru,3,0,Friendly,Montevideo,Uruguay,False,0,False
2023-04-10,Bulgaria,Kosovo,0,1,Friendly,Sofia,Bulgaria,False,0,False
2023-04-10,Greece,Croatia,2,1,Friendly,Athens,Greece,False,0,False
2023-04-10,Slovakia,Finland,0,2,Friendly,Senec,Slovakia,False,0,False
2023-04-10,Montenegro,North Macedonia,3,1,Friendly,Podgorica,Montenegro,False,0,False
2023-04-10,Serbia,South Africa,3,2,Friendly,Stara Pazova,Serbia,False,0,False
2023-04-11,Azerbaijan,Turkey,0,0,Friendly,Baku,Azerbaijan,False,0,False
2023-04-11,Spain,China PR,3,0,Friendly,Ibiza,Spain,False,0,False
2023-04-11,France,Canada,2,1,Friendly,Le Mans,France,False,0,False
2023-04-11,England,Australia,0,2,Friendly,Brentford,England,False,0,False
2023-04-11,Scotland,Costa Rica,4,0,Friendly,Glasgow,Scotland,False,0,False
2023-04-11,Netherlands,Poland,4,1,Friendly,Rotterdam,Netherlands,False,0,False
2023-04-11,Belgium,Slovenia,2,2,Friendly,Heverlee,Belgium,False,0,False
2023-04-11,Romania,Morocco,1,0,Friendly,Bucharest,Romania,False,0,False
2023-04-11,Austria,Czech Republic,2,0,Friendly,Wiener Neustadt,Austria,False,0,False
2023-04-11,Switzerland,Iceland,1,2,Friendly,Zürich,Switzerland,False,0,False
2023-04-11,Sweden,Norway,3,3,Friendly,Gothenburg,Sweden,False,0,False
2023-04-11,Portugal,Wales,1,1,Friendly,Guimarães,Portugal,False,0,False
2023-04-11,Ghana,Senegal,1,0,Friendly,Accra,Ghana,False,0,False
2023-04-11,Paraguay,Ecuador,2,1,Friendly,Ypané,Paraguay,False,0,False
2023-04-11,Estonia,Ukraine,0,1,Friendly,Tallinn,Estonia,False,0,False
2023-04-11,Denmark,Japan,1,0,Friendly,Odense,Denmark,False,0,False
2023-04-11,Italy,Colombia,2,1,Friendly,Rome,Italy,False,0,False
2023-04-11,Hungary,Israel,2,0,Friendly,Győr,Hungary,False,0,False
2023-04-11,New Zealand,Nigeria,0,3,Friendly,Antalya,Turkey,True,0,False
2023-04-11,South Korea,Zambia,5,0,Friendly,Yongin,South Korea,False,0,False
2023-04-11,United States,Republic of Ireland,1,0,Friendly,St. Louis,United States,False,0,False
2023-04-11,Taiwan,Indonesia,4,0,AFC Olympic Qualifying Tournament,Jounieh,Lebanon,True,1,False
2023-04-11,Tajikistan,Pakistan,0,1,AFC Olympic Qualifying Tournament,Hisor,Tajikistan,False,1,False
2023-04-11,Philippines,Hong Kong,4,0,AFC Olympic Qualifying Tournament,Hisor,Tajikistan,True,1,False
2023-04-11,Uzbekistan,Jordan,7,0,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,False,1,False
2023-04-11,Timor-Leste,Bhutan,1,3,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,True,1,False
2023-04-11,Germany,Brazil,1,2,Friendly,Nürnberg,Germany,False,0,False
2023-05-03,Cambodia,Laos,2,0,Southeast Asian Games,Phnom Penh,Cambodia,False,0,False
2023-05-03,Thailand,Singapore,4,0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-03,Philippines,Myanmar,0,1,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-03,Vietnam,Malaysia,3,0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-06,Myanmar,Vietnam,1,3,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-06,Malaysia,Philippines,0,1,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-06,Laos,Thailand,0,6,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-06,Cambodia,Singapore,1,0,Southeast Asian Games,Phnom Penh,Cambodia,False,0,False
2023-05-09,Vietnam,Philippines,1,2,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-09,Myanmar,Malaysia,5,1,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-09,Singapore,Laos,2,1,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-09,Cambodia,Thailand,0,3,Southeast Asian Games,Phnom Penh,Cambodia,False,0,False
2023-05-12,Cambodia,Vietnam,0,4,Southeast Asian Games,Phnom Penh,Cambodia,False,0,False
2023-05-12,Thailand,Myanmar,2,4,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-15,Vietnam,Myanmar,2,0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,False
2023-05-15,Cambodia,Thailand,0,6,Southeast Asian Games,Phnom Penh,Cambodia,False,0,False
2023-06-13,Andorra,Saudi Arabia,3,1,Friendly,Palamós,Spain,True,0,False
2023-06-22,Colombia,Panama,1,1,Friendly,Cali,Colombia,False,0,False
2023-06-22,Republic of Ireland,Zambia,3,2,Friendly,Dublin,Republic of Ireland,False,0,False
2023-06-24,Germany,Vietnam,2,1,Friendly,Offenbach am Main,Germany,False,0,False
2023-06-29,Haiti,Guatemala,1,3,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-06-29,Spain,Panama,7,0,Friendly,Avilés,Spain,False,0,False
2023-06-29,Costa Rica,Venezuela,0,4,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-06-29,Mexico,Puerto Rico,4,0,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-06-29,El Salvador,Jamaica,5,2,Central American and Caribbean Games,Santa Tecla,El Salvador,False,0,False
2023-06-30,Switzerland,Zambia,3,3,Friendly,Biel/Bienne,Switzerland,False,0,False
2023-07-01,Puerto Rico,Jamaica,1,1,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-07-01,El Salvador,Mexico,2,3,Central American and Caribbean Games,Santa Tecla,El Salvador,False,0,False
2023-07-01,England,Portugal,0,0,Friendly,Milton Keynes,England,False,0,False
2023-07-01,Italy,Morocco,0,0,Friendly,Ferrara,Italy,False,0,False
2023-07-01,China PR,Russia,1,0,Friendly,Qingdao,China PR,False,0,False
2023-07-01,Guatemala,Costa Rica,2,1,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-07-01,Venezuela,Haiti,4,1,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-07-02,Brazil,Chile,4,0,Friendly,Brasília,Brazil,False,0,False
2023-07-02,Netherlands,Belgium,5,0,Friendly,Kerkrade,Netherlands,False,0,False
2023-07-03,El Salvador,Puerto Rico,2,2,Central American and Caribbean Games,Santa Tecla,El Salvador,False,0,False
2023-07-03,Jamaica,Mexico,3,7,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-07-03,Costa Rica,Haiti,2,0,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-07-03,Guatemala,Venezuela,0,2,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-07-04,China PR,Russia,2,1,Friendly,Qingdao,China PR,False,0,False
2023-07-05,El Salvador,Venezuela,1,2,Central American and Caribbean Games,Santa Tecla,El Salvador,False,0,False
2023-07-05,Mexico,Guatemala,6,0,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-07-05,Denmark,Spain,0,2,Friendly,Copenhagen,Denmark,False,0,False
2023-07-05,Switzerland,Morocco,0,0,Friendly,Winterthur,Switzerland,False,0,False
2023-07-06,Republic of Ireland,France,0,3,Friendly,Dublin,Republic of Ireland,False,0,False
2023-07-07,Venezuela,Mexico,1,2,Central American and Caribbean Games,Santa Tecla,El Salvador,True,0,False
2023-07-07,El Salvador,Guatemala,2,1,Central American and Caribbean Games,Santa Tecla,El Salvador,False,0,False
2023-07-07,Germany,Zambia,2,3,Friendly,Fürth,Germany,False,0,False
2023-07-08,South Korea,Haiti,2,1,Friendly,Seoul,South Korea,False,0,False
2023-07-09,Bermuda,Jersey,4,0,Island Games,Saint Sampson,Guernsey,True,0,False
2023-07-09,Åland,Hitra,3,1,Island Games,Saint Sampson,Guernsey,True,0,False
2023-07-09,Isle of Man,Menorca,3,1,Island Games,Saint Peter Port,Guernsey,True,0,False
2023-07-09,Western Isles,Ynys Môn,6,1,Island Games,Saint Peter Port,Guernsey,True,0,False
2023-07-09,United States,Wales,2,0,Friendly,San Jose,United States,False,0,False
2023-07-10,Guernsey,Ynys Môn,2,3,Island Games,Saint Sampson,Guernsey,False,0,False
2023-07-10,New Zealand,Vietnam,2,0,Friendly,Napier,New Zealand,False,0,False
2023-07-10,Hitra,Bermuda,0,4,Island Games,Saint Peter Port,Guernsey,True,0,False
2023-07-10,Jersey,Åland,4,1,Island Games,Saint Peter Port,Guernsey,True,0,False
2023-07-10,Isle of Wight,Isle of Man,0,5,Island Games,Saint Martin,Guernsey,True,0,False
2023-07-11,Hitra,Jersey,0,5,Island Games,Saint Martin,Guernsey,True,0,False
2023-07-11,Åland,Bermuda,0,2,Island Games,Saint Peter Port,Guernsey,True,0,False
2023-07-11,Menorca,Isle of Wight,3,2,Island Games,Saint Sampson,Guernsey,True,0,False
2023-07-11,Guernsey,Western Isles,0,6,Island Games,Saint Sampson,Guernsey,False,0,False
2023-07-12,Burkina Faso,Mali,0,1,CAF Olympic Qualifying Tournament,Cotonou,Benin,True,1,False
2023-07-12,Rwanda,Uganda,3,3,CAF Olympic Qualifying Tournament,Kigali,Rwanda,False,1,False
2023-07-13,Isle of Man,Bermuda,0,1,Island Games,Saint Sampson,Guernsey,True,0,False
2023-07-13,Jersey,Ynys Môn,2,3,Island Games,Saint Peter Port,Guernsey,True,0,False
2023-07-13,Western Isles,Menorca,3,0,Island Games,Saint Sampson,Guernsey,True,0,False
2023-07-13,Guernsey,Hitra,3,4,Island Games,Saint Sampson,Guernsey,False,0,False
2023-07-13,Ethiopia,Chad,6,0,CAF Olympic Qualifying Tournament,Addis Ababa,Ethiopia,False,1,False
2023-07-13,Namibia,Equatorial Guinea,2,0,CAF Olympic Qualifying Tournament,Nasrec,South Africa,True,1,False
2023-07-13,Åland,Isle of Wight,3,2,Island Games,Saint Peter Port,Guernsey,True,0,False
2023-07-14,Argentina,Peru,4,0,Friendly,Buenos Aires,Argentina,False,0,False
2023-07-14,Scotland,Northern Ireland,3,0,Friendly,Dundee,Scotland,False,0,False
2023-07-14,Iceland,Finland,1,2,Friendly,Reykjavik,Iceland,False,0,False
2023-07-14,Australia,France,1,0,Friendly,Melbourne,Australia,False,0,False
2023-07-14,Japan,Panama,5,0,MS&AD Cup,Sendai,Japan,False,0,False
2023-07-14,Vietnam,Spain,0,9,Friendly,Auckland,New Zealand,True,0,False
2023-07-14,Guinea-Bissau,Benin,2,2,CAF Olympic Qualifying Tournament,Bissau,Guinea-Bissau,False,1,False
2023-07-14,Guinea,Ghana,0,3,CAF Olympic Qualifying Tournament,Conakry,Guinea,False,1,False
2023-07-14,New Zealand,Italy,0,1,Friendly,Auckland,New Zealand,False,0,False
2023-07-14,Western Isles,Bermuda,0,4,Island Games,Saint Sampson,Guernsey,True,0,False
2023-07-14,Menorca,Isle of Man,1,3,Island Games,Saint Sampson,Guernsey,True,0,False
2023-07-15,Costa Rica,South Africa,0,2,Friendly,Christchurch,Costa Rica,False,0,False
2023-07-16,Rwanda,Uganda,0,1,CAF Olympic Qualifying Tournament,Kigali,Rwanda,False,1,False
2023-07-16,Chad,Ethiopia,0,4,CAF Olympic Qualifying Tournament,Addis Ababa,Chad,False,1,False
2023-07-17,Colombia,China PR,2,2,Friendly,Logan,Australia,True,0,False
2023-07-18,Ghana,Guinea,4,0,CAF Olympic Qualifying Tournament,Accra,Ghana,False,1,False
2023-07-18,Mali,Burkina Faso,2,2,CAF Olympic Qualifying Tournament,Bamako,Mali,False,1,False
2023-07-18,Equatorial Guinea,Namibia,0,0,CAF Olympic Qualifying Tournament,Malabo,Equatorial Guinea,False,1,False
2023-07-18,Finland,Scotland,1,2,Friendly,Tampere,Finland,False,0,False
2023-07-18,Czech Republic,Northern Ireland,0,2,Friendly,Opava,Czech Republic,False,0,False
2023-07-18,Austria,Iceland,0,1,Friendly,Wiener Neustadt,Austria,False,0,False
2023-07-18,Benin,Guinea-Bissau,3,2,CAF Olympic Qualifying Tournament,Cotonou,Benin,False,1,False
2023-07-20,New Zealand,Norway,1,0,FIFA World Cup,Auckland,New Zealand,False,0,False
2023-07-20,Australia,Republic of Ireland,1,0,FIFA World Cup,Sydney,Australia,False,0,False
2023-07-21,Nigeria,Canada,0,0,FIFA World Cup,Melbourne,Australia,True,0,False
2023-07-21,Spain,Costa Rica,3,0,FIFA World Cup,Wellington,New Zealand,True,0,False
2023-07-21,Philippines,Switzerland,0,2,FIFA World Cup,Dunedin,New Zealand,True,0,False
2023-07-22,United States,Vietnam,3,0,FIFA World Cup,Auckland,New Zealand,True,0,False
2023-07-22,Zambia,Japan,0,5,FIFA World Cup,Hamilton,New Zealand,True,0,False
2023-07-22,Denmark,China PR,1,0,FIFA World Cup,Perth,Australia,True,0,False
2023-07-22,England,Haiti,1,0,FIFA World Cup,Brisbane,Australia,True,0,False
2023-07-23,Netherlands,Portugal,1,0,FIFA World Cup,Dunedin,New Zealand,True,0,False
2023-07-23,France,Jamaica,0,0,FIFA World Cup,Sydney,Australia,True,0,False
2023-07-23,Sweden,South Africa,2,1,FIFA World Cup,Wellington,New Zealand,True,0,False
2023-07-24,Germany,Morocco,6,0,FIFA World Cup,Melbourne,Australia,True,0,False
2023-07-24,Brazil,Panama,4,0,FIFA World Cup,Adelaide,Australia,True,0,False
2023-07-24,Italy,Argentina,1,0,FIFA World Cup,Auckland,New Zealand,True,0,False
2023-07-25,New Zealand,Philippines,0,1,FIFA World Cup,Wellington,New Zealand,False,0,False
2023-07-25,Switzerland,Norway,0,0,FIFA World Cup,Hamilton,New Zealand,True,0,False
2023-07-25,Colombia,South Korea,2,0,FIFA World Cup,Sydney,Australia,True,0,False
2023-07-26,Canada,Republic of Ireland,2,1,FIFA World Cup,Perth,Australia,True,0,False
2023-07-26,Japan,Costa Rica,2,0,FIFA World Cup,Dunedin,New Zealand,True,0,False
2023-07-26,Spain,Zambia,5,0,FIFA World Cup,Auckland,New Zealand,True,0,False
2023-07-27,Australia,Nigeria,2,3,FIFA World Cup,Brisbane,Australia,False,0,False
2023-07-27,United States,Netherlands,1,1,FIFA World Cup,Wellington,New Zealand,True,0,False
2023-07-27,Portugal,Vietnam,2,0,FIFA World Cup,Hamilton,New Zealand,True,0,False
2023-07-28,China PR,Haiti,1,0,FIFA World Cup,Adelaide,Australia,True,0,False
2023-07-28,England,Denmark,1,0,FIFA World Cup,Sydney,Australia,True,0,False
2023-07-28,Argentina,South Africa,2,2,FIFA World Cup,Dunedin,New Zealand,True,0,False
2023-07-29,France,Brazil,2,1,FIFA World Cup,Brisbane,Australia,True,0,False
2023-07-29,Sweden,Italy,5,0,FIFA World Cup,Wellington,New Zealand,True,0,False
2023-07-29,Panama,Jamaica,0,1,FIFA World Cup,Perth,Australia,True,0,False
2023-07-30,New Zealand,Switzerland,0,0,FIFA World Cup,Dunedin,New Zealand,False,0,False
2023-07-30,Norway,Philippines,6,0,FIFA World Cup,Auckland,New Zealand,True,0,False
2023-07-30,South Korea,Morocco,0,1,FIFA World Cup,Adelaide,Australia,True,0,False
2023-07-30,Germany,Colombia,1,2,FIFA World Cup,Sydney,Australia,True,0,False
2023-07-31,Australia,Canada,4,0,FIFA World Cup,Melbourne,Australia,False,0,False
2023-07-31,Republic of Ireland,Nigeria,0,0,FIFA World Cup,Brisbane,Australia,True,0,False
2023-07-31,Japan,Spain,4,0,FIFA World Cup,Wellington,New Zealand,True,0,False
2023-07-31,Costa Rica,Zambia,1,3,FIFA World Cup,Hamilton,New Zealand,True,0,False
2023-08-01,China PR,England,1,6,FIFA World Cup,Adelaide,Australia,True,0,False
2023-08-01,Haiti,Denmark,0,2,FIFA World Cup,Perth,Australia,True,0,False
2023-08-01,Portugal,United States,0,0,FIFA World Cup,Auckland,New Zealand,True,0,False
2023-08-01,Vietnam,Netherlands,0,7,FIFA World Cup,Dunedin,New Zealand,True,0,False
2023-08-02,South Africa,Italy,3,2,FIFA World Cup,Wellington,New Zealand,True,0,False
2023-08-02,Jamaica,Brazil,0,0,FIFA World Cup,Melbourne,Australia,True,0,False
2023-08-02,Panama,France,3,6,FIFA World Cup,Sydney,Australia,True,0,False
2023-08-02,Argentina,Sweden,0,2,FIFA World Cup,Hamilton,New Zealand,True,0,False
2023-08-03,South Korea,Germany,1,1,FIFA World Cup,Brisbane,Australia,True,0,False
2023-08-03,Morocco,Colombia,1,0,FIFA World Cup,Perth,Australia,True,0,False
2023-08-05,Japan,Norway,3,1,FIFA World Cup,Wellington,New Zealand,True,0,False
2023-08-05,Switzerland,Spain,1,5,FIFA World Cup,Auckland,New Zealand,True,0,False
2023-08-06,Netherlands,South Africa,2,0,FIFA World Cup,Sydney,Australia,True,0,False
2023-08-06,Sweden,United States,0,0,FIFA World Cup,Melbourne,Australia,True,0,False
2023-08-07,England,Nigeria,0,0,FIFA World Cup,Brisbane,Australia,True,0,False
2023-08-07,Australia,Denmark,2,0,FIFA World Cup,Sydney,Australia,False,0,False
2023-08-08,France,Morocco,4,0,FIFA World Cup,Adelaide,Australia,True,0,False
2023-08-08,Colombia,Jamaica,1,0,FIFA World Cup,Melbourne,Australia,True,0,False
2023-08-11,Spain,Netherlands,2,1,FIFA World Cup,Wellington,New Zealand,True,0,False
2023-08-11,Japan,Sweden,1,2,FIFA World Cup,Auckland,New Zealand,True,0,False
2023-08-12,Australia,France,0,0,FIFA World Cup,Brisbane,Australia,False,0,False
2023-08-12,England,Colombia,2,1,FIFA World Cup,Sydney,Australia,True,0,False
2023-08-15,Spain,Sweden,2,1,FIFA World Cup,Auckland,New Zealand,True,0,False
2023-08-16,Australia,England,1,3,FIFA World Cup,Sydney,Australia,False,0,False
2023-08-19,Australia,Sweden,0,2,FIFA World Cup,Brisbane,Australia,False,0,False
2023-08-20,Spain,England,1,0,FIFA World Cup,Sydney,Australia,True,0,False
2023-09-18,Saudi Arabia,Malaysia,0,0,SAFF Women's Friendly Tournament,Taif,Saudi Arabia,False,0,False
2023-09-18,Laos,Lebanon,1,4,SAFF Women's Friendly Tournament,Taif,Saudi Arabia,True,0,False
2023-09-20,Antigua and Barbuda,Guyana,2,1,CONCACAF Gold Cup qualification,Piggotts,Antigua and Barbuda,False,1,False
2023-09-20,Martinique,Honduras,0,2,CONCACAF Gold Cup qualification,Fort-de-France,Martinique,False,1,False
2023-09-20,Nicaragua,El Salvador,0,3,CONCACAF Gold Cup qualification,Managua,Nicaragua,False,1,False
2023-09-20,Bahamas,Grenada,1,6,CONCACAF Gold Cup qualification,Nassau,Bahamas,False,1,False
2023-09-20,Dominica,Suriname,0,4,CONCACAF Gold Cup qualification,Roseau,Dominica,False,1,False
2023-09-20,Guatemala,Panama,0,3,CONCACAF Gold Cup qualification,Antigua,Guatemala,False,1,False
2023-09-21,Venezuela,Uruguay,1,0,Friendly,Caracas,Venezuela,False,0,False
2023-09-21,United States,South Africa,3,0,Friendly,Cincinnati,United States,False,0,False
2023-09-21,Malaysia,Pakistan,0,0,SAFF Women's Friendly Tournament,Taif,Saudi Arabia,True,0,False
2023-09-21,Lebanon,Bhutan,3,2,SAFF Women's Friendly Tournament,Taif,Saudi Arabia,True,0,False
2023-09-21,Anguilla,Cayman Islands,3,1,CONCACAF Gold Cup qualification,The Valley,Anguilla,False,1,False
2023-09-21,Bonaire,Turks and Caicos Islands,0,0,CONCACAF Gold Cup qualification,Rincon,Bonaire,False,1,False
2023-09-21,Belize,Aruba,2,0,CONCACAF Gold Cup qualification,Belmopan,Belize,False,1,False
2023-09-21,Haiti,Costa Rica,1,0,CONCACAF Gold Cup qualification,Santo Domingo,Dominican Republic,True,1,False
2023-09-21,Taiwan,India,2,1,Asian Games,Wenzhou,China PR,True,0,False
2023-09-22,Faroe Islands,Montenegro,0,1,UEFA Nations League,Tórshavn,Faroe Islands,False,0,False
2023-09-22,Moldova,Andorra,1,2,UEFA Nations League,Orhei,Moldova,False,0,False
2023-09-22,Lithuania,Luxembourg,0,2,UEFA Nations League,Jonava,Lithuania,False,0,False
2023-09-22,Georgia,Turkey,0,3,UEFA Nations League,Tbilisi,Georgia,False,0,False
2023-09-22,Azerbaijan,Cyprus,1,1,UEFA Nations League,Baku,Azerbaijan,False,0,False
2023-09-22,Estonia,Kazakhstan,0,0,UEFA Nations League,Tartu,Estonia,False,0,False
2023-09-22,Latvia,Malta,0,1,UEFA Nations League,Jūrmala,Latvia,False,0,False
2023-09-22,Jamaica,Canada,0,2,Olympic qualification,Kingston,Jamaica,False,1,False
2023-09-22,China PR,Mongolia,16,0,Asian Games,Hangzhou,China PR,False,0,False
