date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,qualifier,stage,is_synthetic,group_id,match_order
1987-05-13,Malaysia,Cambodia,8.0,0.0,Southeast Asian Games,Jakarta,Indonesia,True,0,group,True,0.0,8.0
1987-05-13,Malaysia,Indonesia,0.0,3.0,Southeast Asian Games,Jakarta,Indonesia,False,0,group,True,0.0,7.0
1987-05-13,Philippines,Cambodia,1.0,1.0,Southeast Asian Games,Jakarta,Indonesia,True,0,group,True,0.0,6.0
1987-05-15,Thailand,Singapore,2.0,0.0,Southeast Asian Games,Jakarta,Indonesia,True,0,group,True,1.0,11.0
1987-05-15,Thailand,Myanmar,6.0,0.0,Southeast Asian Games,Jakarta,Indonesia,True,0,group,True,1.0,10.0
1987-05-15,Indonesia,Cambodia,4.0,0.0,Southeast Asian Games,Jakarta,Indonesia,False,0,group,True,0.0,9.0
1987-05-16,United States,Canada,6.0,0.0,CONCACAF Championship,Washington D.C.,United States,False,0,semi_final,True,,1000.0
1987-05-16,Costa Rica,Mexico,0.0,3.0,CONCACAF Championship,Washington D.C.,United States,True,0,semi_final,True,,1001.0
1987-05-17,Myanmar,Singapore,5.0,0.0,Southeast Asian Games,Jakarta,Indonesia,True,0,group,True,1.0,13.0
1987-05-17,Myanmar,Laos,1.0,0.0,Southeast Asian Games,Jakarta,Indonesia,True,0,group,True,1.0,14.0
1987-05-17,Thailand,Laos,2.0,0.0,Southeast Asian Games,Jakarta,Indonesia,True,0,group,True,1.0,12.0
1987-05-19,United States,Costa Rica,2.0,0.0,CONCACAF Championship,Washington D.C.,United States,False,0,final,True,,1002.0
1987-05-19,Singapore,Laos,1.0,1.0,Southeast Asian Games,Jakarta,Indonesia,True,0,group,True,1.0,15.0
1987-05-28,Taiwan,Finland,0.0,1.0,U.S. Cup,Portland,United States,True,0,group,True,,
1987-05-28,Japan,China PR,0.0,1.0,U.S. Cup,Portland,United States,True,0,group,True,,
1987-05-28,Italy,Mexico,0.0,1.0,U.S. Cup,Portland,United States,True,0,group,True,,
1987-05-28,Brazil,Chile,3.0,0.0,Copa América,Maringá,Brazil,False,0,semi_final,True,,1000.0
1987-05-28,Argentina,Colombia,0.0,1.0,Copa América,Maringá,Brazil,True,0,semi_final,True,,1001.0
1987-05-31,Germany,Taiwan,0.0,3.0,U.S. Cup,Portland,United States,True,0,group,True,,
1987-05-31,Brazil,Argentina,8.0,0.0,Copa América,Maringá,Brazil,False,0,final,True,,1002.0
1987-05-31,Mexico,Norway,4.0,0.0,U.S. Cup,Portland,United States,True,0,group,True,,
1987-05-31,Italy,Australia,3.0,0.0,U.S. Cup,Portland,United States,True,0,semi_final,True,,
1987-06-01,Tanzania,Uganda,3.0,0.0,CECAFA Championship,Njeru,Uganda,False,0,group,True,0.0,0.0
1987-06-01,Tanzania,Burundi,5.0,0.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,0.0,1.0
1987-06-01,Tanzania,South Sudan,0.0,1.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,0.0,2.0
1987-06-03,Uganda,South Sudan,6.0,0.0,CECAFA Championship,Njeru,Uganda,False,0,group,True,0.0,5.0
1987-06-03,Uganda,Burundi,2.0,0.0,CECAFA Championship,Njeru,Uganda,False,0,group,True,0.0,4.0
1987-06-03,Tanzania,Rwanda,1.0,0.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,0.0,3.0
1987-06-04,Italy,Taiwan,0.0,1.0,U.S. Cup,Portland,United States,True,0,semi_final,True,,
1987-06-04,Norway,Russia,0.0,1.0,U.S. Cup,Portland,United States,True,0,final,True,,
1987-06-05,Burundi,South Sudan,8.0,0.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,0.0,7.0
1987-06-05,Uganda,Rwanda,1.0,1.0,CECAFA Championship,Njeru,Uganda,False,0,group,True,0.0,6.0
1987-06-05,Burundi,Rwanda,6.0,0.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,0.0,8.0
1987-06-07,South Sudan,Rwanda,1.0,0.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,0.0,9.0
1987-06-07,Kenya,Ethiopia,1.0,0.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,1.0,10.0
1987-06-07,Kenya,Zanzibar,2.0,0.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,1.0,11.0
1987-06-08,Vietnam,Myanmar,4.0,0.0,Southeast Asian Games,Jakarta,Indonesia,True,0,semi_final,True,,1000.0
1987-06-08,Philippines,Thailand,3.0,0.0,Southeast Asian Games,Jakarta,Indonesia,True,0,semi_final,True,,1001.0
1987-06-09,Ethiopia,Zanzibar,1.0,1.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,1.0,13.0
1987-06-09,Ethiopia,Djibouti,0.0,4.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,1.0,14.0
1987-06-09,Kenya,Djibouti,5.0,0.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,1.0,12.0
1987-06-11,Vietnam,Philippines,1.0,0.0,Southeast Asian Games,Jakarta,Indonesia,True,0,final,True,,1002.0
1987-06-11,Zanzibar,Djibouti,1.0,1.0,CECAFA Championship,Njeru,Uganda,True,0,group,True,1.0,15.0
1987-06-13,New Zealand,South Africa,0.0,1.0,MS&AD Cup,Sendai,Japan,True,0,final,True,,
1987-06-15,Wales,New Zealand,2.0,0.0,Matchworld Women's Cup,Savièse,Switzerland,True,0,group,True,,
1987-06-15,Denmark,Colombia,4.0,0.0,Matchworld Women's Cup,Savièse,Switzerland,True,0,semi_final,True,,
1987-06-16,Ynys Môn,Gibraltar,1.0,1.0,Inter Games,Anglesey,Wales,True,0,group,True,,
1987-06-16,Western Isles,Isle of Man,0.0,3.0,Inter Games,Anglesey,Wales,True,0,group,True,,
1987-06-16,Hitra,Jersey,5.0,0.0,Inter Games,Anglesey,Wales,True,0,group,True,,
1987-06-18,Isle of Man,Ynys Môn,1.0,0.0,Inter Games,Anglesey,Wales,True,0,semi_final,True,,
1987-06-18,Western Isles,Hitra,0.0,1.0,Inter Games,Anglesey,Wales,True,0,group,True,,
1987-06-18,Jersey,Gibraltar,2.0,1.0,Inter Games,Anglesey,Wales,True,0,semi_final,True,,
1987-06-19,Denmark,Colombia,4.0,0.0,Matchworld Women's Cup,Savièse,Switzerland,True,0,semi_final,True,,
1987-06-19,Wales,New Zealand,1.0,2.0,Matchworld Women's Cup,Savièse,Switzerland,True,0,final,True,,
1987-06-21,Ynys Môn,Hitra,0.0,1.0,Inter Games,Anglesey,Wales,True,0,final,True,,
1987-06-28,Guam,Fiji,8.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,0.0
1987-06-28,Guam,Solomon Islands,0.0,1.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,1.0
1987-06-28,Guam,Cook Islands,5.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,2.0
1987-06-30,Guam,Tahiti,0.0,3.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,3.0
1987-06-30,Guam,American Samoa,1.0,1.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,4.0
1987-06-30,Fiji,Solomon Islands,1.0,1.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,5.0
1987-07-01,Uganda,Kenya,1.0,0.0,CECAFA Championship,Njeru,Uganda,False,0,semi_final,True,,1001.0
1987-07-01,Tanzania,Ethiopia,0.0,1.0,CECAFA Championship,Njeru,Uganda,True,0,semi_final,True,,1000.0
1987-07-02,Fiji,Cook Islands,1.0,1.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,6.0
1987-07-02,Fiji,American Samoa,1.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,8.0
1987-07-02,Fiji,Tahiti,1.0,1.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,7.0
1987-07-04,Solomon Islands,American Samoa,6.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,11.0
1987-07-04,Tanzania,Uganda,2.0,1.0,CECAFA Championship,Njeru,Uganda,False,0,final,True,,1002.0
1987-07-04,Solomon Islands,Tahiti,3.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,10.0
1987-07-04,Solomon Islands,Cook Islands,4.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,9.0
1987-07-06,Cook Islands,Tahiti,4.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,12.0
1987-07-06,Cook Islands,American Samoa,1.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,13.0
1987-07-06,Tahiti,American Samoa,5.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,0.0,14.0
1987-07-08,Afghanistan,Turkmenistan,1.0,0.0,CAFA Championship,Tashkent,Uzbekistan,True,0,group,True,,
1987-07-08,Papua New Guinea,Tonga,6.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,1.0,15.0
1987-07-08,Papua New Guinea,New Caledonia,6.0,0.0,Pacific Games,Boulari,New Caledonia,False,0,group,True,1.0,17.0
1987-07-08,Tajikistan,Kyrgyzstan,1.0,0.0,CAFA Championship,Tashkent,Uzbekistan,True,0,group,True,,
1987-07-08,Papua New Guinea,Samoa,2.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,1.0,16.0
1987-07-08,Iran,Uzbekistan,1.0,1.0,CAFA Championship,Tashkent,Uzbekistan,False,0,group,True,,
1987-07-10,Tonga,Samoa,1.0,1.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,1.0,20.0
1987-07-10,Papua New Guinea,Kiribati,1.0,1.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,1.0,19.0
1987-07-10,Papua New Guinea,Vanuatu,1.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,1.0,18.0
1987-07-12,Uzbekistan,Iran,3.0,0.0,CAFA Championship,Tashkent,Uzbekistan,False,0,group,True,,
1987-07-12,Tonga,Kiribati,0.0,2.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,1.0,23.0
1987-07-12,Tonga,Vanuatu,1.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,1.0,22.0
1987-07-12,Kyrgyzstan,Afghanistan,2.0,0.0,CAFA Championship,Tashkent,Uzbekistan,True,0,group,True,,
1987-07-12,Tajikistan,Turkmenistan,0.0,1.0,CAFA Championship,Tashkent,Uzbekistan,True,0,group,True,,
1987-07-12,Tonga,New Caledonia,1.0,0.0,Pacific Games,Boulari,New Caledonia,False,0,group,True,1.0,21.0
1987-07-14,Samoa,New Caledonia,1.0,1.0,Pacific Games,Boulari,New Caledonia,False,0,group,True,1.0,24.0
1987-07-14,Samoa,Vanuatu,6.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,1.0,25.0
1987-07-14,Samoa,Kiribati,0.0,1.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,1.0,26.0
1987-07-16,China PR,Thailand,8.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,1.0
1987-07-16,Kyrgyzstan,Iran,0.0,4.0,CAFA Championship,Tashkent,Uzbekistan,True,0,semi_final,True,,
1987-07-16,Tajikistan,Turkmenistan,3.0,0.0,CAFA Championship,Tashkent,Uzbekistan,True,0,group,True,,
1987-07-16,China PR,Australia,1.0,1.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,2.0
1987-07-16,Uzbekistan,Afghanistan,6.0,0.0,CAFA Championship,Tashkent,Uzbekistan,False,0,group,True,,
1987-07-16,China PR,South Korea,4.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,0.0
1987-07-16,New Caledonia,Vanuatu,1.0,1.0,Pacific Games,Boulari,New Caledonia,False,0,group,True,1.0,27.0
1987-07-16,Vanuatu,Kiribati,3.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,group,True,1.0,29.0
1987-07-16,New Caledonia,Kiribati,1.0,0.0,Pacific Games,Boulari,New Caledonia,False,0,group,True,1.0,28.0
1987-07-18,Iran,Kyrgyzstan,0.0,2.0,CAFA Championship,Tashkent,Uzbekistan,True,0,semi_final,True,,
1987-07-18,Turkmenistan,Tajikistan,0.0,6.0,CAFA Championship,Tashkent,Uzbekistan,True,0,final,True,,
1987-07-18,China PR,Iran,8.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,5.0
1987-07-18,China PR,Indonesia,6.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,4.0
1987-07-18,China PR,Taiwan,3.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,3.0
1987-07-20,South Korea,Australia,0.0,3.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,7.0
1987-07-20,South Korea,Thailand,4.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,6.0
1987-07-20,South Korea,Taiwan,1.0,1.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,8.0
1987-07-22,South Korea,Indonesia,2.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,9.0
1987-07-22,Thailand,Australia,7.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,11.0
1987-07-22,South Korea,Iran,3.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,10.0
1987-07-24,Thailand,Taiwan,1.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,12.0
1987-07-24,Thailand,Indonesia,1.0,1.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,13.0
1987-07-24,Thailand,Iran,1.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,14.0
1987-07-25,Norway,Denmark,3.0,0.0,Goodwill Games,Uniondale,United States,True,0,group,True,,
1987-07-25,China PR,United States,3.0,0.0,Goodwill Games,Uniondale,United States,False,0,group,True,,
1987-07-26,Australia,Indonesia,1.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,16.0
1987-07-26,Australia,Iran,1.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,17.0
1987-07-26,Australia,Taiwan,1.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,15.0
1987-07-28,Taiwan,Iran,6.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,19.0
1987-07-28,Indonesia,Iran,2.0,1.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,20.0
1987-07-28,Guam,Tonga,0.0,1.0,Pacific Games,Boulari,New Caledonia,True,0,semi_final,True,,1000.0
1987-07-28,Fiji,Papua New Guinea,0.0,1.0,Pacific Games,Boulari,New Caledonia,True,0,semi_final,True,,1001.0
1987-07-28,Maldives,Seychelles,1.0,0.0,Indian Ocean Island Games,Saint-Denis,Réunion,True,0,group,True,,
1987-07-28,Mauritius,Mayotte,5.0,0.0,Indian Ocean Island Games,Saint-Denis,Réunion,True,0,group,True,,
1987-07-28,Réunion,Madagascar,3.0,0.0,Indian Ocean Island Games,Saint-Denis,Réunion,False,0,group,True,,
1987-07-28,Taiwan,Indonesia,0.0,1.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,0.0,18.0
1987-07-29,Norway,China PR,0.0,1.0,Goodwill Games,Uniondale,United States,True,0,final,True,,
1987-07-30,Vietnam,Japan,1.0,1.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,21.0
1987-07-30,Vietnam,Philippines,0.0,2.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,22.0
1987-07-30,Vietnam,Myanmar,1.0,1.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,23.0
1987-07-30,Madagascar,Maldives,0.0,1.0,Indian Ocean Island Games,Saint-Denis,Réunion,True,0,group,True,,
1987-07-30,Réunion,Mayotte,0.0,1.0,Indian Ocean Island Games,Saint-Denis,Réunion,False,0,group,True,,
1987-07-30,Mauritius,Seychelles,0.0,1.0,Indian Ocean Island Games,Saint-Denis,Réunion,True,0,group,True,,
1987-07-31,Guam,Fiji,4.0,0.0,Pacific Games,Boulari,New Caledonia,True,0,final,True,,1002.0
1987-08-01,Guam,South Korea,3.0,0.0,EAFF E-1 Championship,Taipei,Taiwan,True,0,group,True,,
1987-08-01,Vietnam,North Korea,3.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,25.0
1987-08-01,Taiwan,Hong Kong,3.0,0.0,EAFF E-1 Championship,Taipei,Taiwan,False,0,group,True,,
1987-08-01,Vietnam,Jordan,6.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,24.0
1987-08-01,Japan,Philippines,1.0,1.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,26.0
1987-08-01,China PR,Macau,5.0,0.0,EAFF E-1 Championship,Taipei,Taiwan,True,0,group,True,,
1987-08-02,Mexico,Colombia,0.0,1.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,0.0,0.0
1987-08-02,Mexico,Trinidad and Tobago,1.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,0.0,1.0
1987-08-02,Mayotte,Maldives,8.0,0.0,Indian Ocean Island Games,Saint-Denis,Réunion,True,0,semi_final,True,,
1987-08-02,Mauritius,Réunion,2.0,0.0,Indian Ocean Island Games,Saint-Denis,Réunion,False,0,semi_final,True,,
1987-08-02,Seychelles,Madagascar,1.0,2.0,Indian Ocean Island Games,Saint-Denis,Réunion,True,0,final,True,,
1987-08-02,Mexico,Ecuador,1.0,1.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,0.0,2.0
1987-08-03,Mongolia,China PR,2.0,0.0,EAFF E-1 Championship,Taipei,Taiwan,True,0,group,True,,
1987-08-03,North Korea,Taiwan,4.0,0.0,EAFF E-1 Championship,Taipei,Taiwan,False,0,group,True,,
1987-08-03,South Korea,Macau,3.0,0.0,EAFF E-1 Championship,Taipei,Taiwan,True,0,group,True,,
1987-08-03,Japan,Myanmar,6.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,27.0
1987-08-03,Japan,Jordan,3.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,28.0
1987-08-03,Japan,North Korea,1.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,29.0
1987-08-04,Trinidad and Tobago,Ecuador,2.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,0.0,5.0
1987-08-04,Trinidad and Tobago,Canada,4.0,0.0,CONCACAF Invitational Tournament,New Hyde Park,United States,True,0,group,True,,
1987-08-04,New Zealand,United States,8.0,0.0,CONCACAF Invitational Tournament,New Hyde Park,United States,False,0,group,True,,
1987-08-04,Colombia,Ecuador,2.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,0.0,4.0
1987-08-04,Colombia,Trinidad and Tobago,4.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,0.0,3.0
1987-08-05,Philippines,North Korea,0.0,2.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,32.0
1987-08-05,Philippines,Myanmar,1.0,1.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,30.0
1987-08-05,Philippines,Jordan,2.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,31.0
1987-08-06,Macau,Mongolia,1.0,0.0,EAFF E-1 Championship,Taipei,Taiwan,True,0,final,True,,
1987-08-06,Taiwan,North Korea,2.0,0.0,EAFF E-1 Championship,Taipei,Taiwan,False,0,semi_final,True,,
1987-08-06,Costa Rica,Haiti,5.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,1.0,6.0
1987-08-06,Japan,South Korea,8.0,0.0,EAFF E-1 Championship,Taipei,Taiwan,True,0,semi_final,True,,
1987-08-06,New Zealand,United States,0.0,1.0,CONCACAF Invitational Tournament,New Hyde Park,United States,False,0,semi_final,True,,
1987-08-06,Costa Rica,Panama,3.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,1.0,7.0
1987-08-06,Costa Rica,Uruguay,0.0,1.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,1.0,8.0
1987-08-06,Canada,Trinidad and Tobago,0.0,1.0,CONCACAF Invitational Tournament,New Hyde Park,United States,True,0,semi_final,True,,
1987-08-07,Jordan,North Korea,3.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,35.0
1987-08-07,Myanmar,North Korea,6.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,34.0
1987-08-07,Myanmar,Jordan,6.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,group,True,1.0,33.0
1987-08-08,Haiti,Uruguay,3.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,1.0,10.0
1987-08-08,United States,Canada,2.0,0.0,CONCACAF Invitational Tournament,New Hyde Park,United States,False,0,final,True,,
1987-08-08,Haiti,Panama,0.0,1.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,1.0,9.0
1987-08-08,Panama,Uruguay,0.0,4.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,1.0,11.0
1987-08-10,Canada,Peru,3.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,2.0,14.0
1987-08-10,Canada,Jamaica,0.0,1.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,2.0,12.0
1987-08-10,Canada,Chile,8.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,2.0,13.0
1987-08-12,Jamaica,Peru,6.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,2.0,16.0
1987-08-12,Chile,Peru,4.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,2.0,17.0
1987-08-12,Jamaica,Chile,0.0,1.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,2.0,15.0
1987-08-14,Brazil,Argentina,1.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,3.0,18.0
1987-08-14,Brazil,Bolivia,0.0,2.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,3.0,20.0
1987-08-14,Brazil,Paraguay,3.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,3.0,19.0
1987-08-15,South Korea,Vietnam,6.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,semi_final,True,,1001.0
1987-08-15,China PR,Japan,8.0,0.0,AFC Asian Cup,Navi Mumbai,India,True,0,semi_final,True,,1000.0
1987-08-16,Argentina,Bolivia,0.0,1.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,3.0,22.0
1987-08-16,Paraguay,Bolivia,1.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,3.0,23.0
1987-08-16,Argentina,Paraguay,0.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,group,True,3.0,21.0
1987-08-18,China PR,South Korea,0.0,5.0,AFC Asian Cup,Navi Mumbai,India,True,0,final,True,,1002.0
1987-08-24,Egypt,Jordan,0.0,1.0,Arab Cup,Cairo,Egypt,False,0,group,True,,
1987-08-24,Algeria,Palestine,0.0,1.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
1987-08-24,Lebanon,Sudan,0.0,1.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
1987-08-27,Egypt,Tunisia,0.0,1.0,Arab Cup,Cairo,Egypt,False,0,group,True,,
1987-08-27,Jordan,Sudan,1.0,1.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
1987-08-27,Palestine,Algeria,4.0,0.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
1987-08-30,Algeria,Tunisia,0.0,3.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
1987-08-30,Palestine,Egypt,5.0,0.0,Arab Cup,Cairo,Egypt,False,0,group,True,,
1987-08-30,Lebanon,Sudan,1.0,0.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
1987-09-01,Jordan,Lebanon,3.0,0.0,Arab Cup,Cairo,Egypt,True,0,semi_final,True,,
1987-09-01,Algeria,Tunisia,2.0,1.0,Arab Cup,Cairo,Egypt,True,0,semi_final,True,,
1987-09-01,Egypt,Sudan,2.0,1.0,Arab Cup,Cairo,Egypt,False,0,final,True,,
1987-09-06,Tanzania,Zimbabwe,3.0,0.0,African Games,Algiers,Algeria,True,0,group,True,,
1987-09-06,Mozambique,Ethiopia,1.0,1.0,African Games,Algiers,Algeria,True,0,group,True,,
1987-09-06,Cameroon,Senegal,1.0,1.0,African Games,Algiers,Algeria,True,0,group,True,,
1987-09-07,Haiti,Canada,1.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,quarter_final,True,,1003.0
1987-09-07,Costa Rica,Jamaica,4.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,quarter_final,True,,1002.0
1987-09-07,Colombia,Brazil,1.0,0.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,quarter_final,True,,1001.0
1987-09-07,Mexico,Argentina,2.0,1.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,quarter_final,True,,1000.0
1987-09-09,Zimbabwe,Nigeria,1.0,0.0,African Games,Algiers,Algeria,True,0,group,True,,
1987-09-09,Ivory Coast,Cameroon,6.0,0.0,African Games,Algiers,Algeria,True,0,group,True,,
1987-09-09,South Africa,Ethiopia,3.0,0.0,African Games,Algiers,Algeria,True,0,group,True,,
1987-09-10,Mexico,Haiti,0.0,3.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,semi_final,True,,1004.0
1987-09-10,Colombia,Costa Rica,0.0,1.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,semi_final,True,,1005.0
1987-09-13,Mexico,Colombia,0.0,1.0,Pan American Games,San Cristóbal,Dominican Republic,True,0,final,True,,1006.0
1987-09-13,South Africa,Mozambique,6.0,0.0,African Games,Algiers,Algeria,True,0,group,True,,
1987-09-13,Algeria,Senegal,4.0,0.0,African Games,Algiers,Algeria,False,0,group,True,,
1987-09-13,Ghana,Nigeria,1.0,0.0,African Games,Algiers,Algeria,True,0,semi_final,True,,
1987-09-15,Mali,South Africa,1.0,1.0,Aisha Buhari Cup,Lagos,Nigeria,True,0,group,True,,
1987-09-15,Senegal,Tanzania,4.0,0.0,African Games,Algiers,Algeria,True,0,final,True,,
1987-09-15,Congo,Zimbabwe,0.0,1.0,African Games,Algiers,Algeria,True,0,semi_final,True,,
1987-09-15,Morocco,Ghana,6.0,0.0,Aisha Buhari Cup,Lagos,Nigeria,True,0,group,True,,
