date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
2022-09-06,Finland,Sweden,0,5,FIFA World Cup qualification,Tampere,Finland,False,2022
2022-09-06,Slovakia,Republic of Ireland,0,1,FIFA World Cup qualification,Senec,Slovakia,False,2022
2022-09-06,Faroe Islands,Scotland,0,6,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,2022
2022-09-06,Spain,Ukraine,5,0,FIFA World Cup qualification,Las Rozas de Madrid,Spain,False,2022
2022-09-06,Italy,Romania,2,0,FIFA World Cup qualification,Ferrara,Italy,False,2022
2022-09-06,Netherlands,Iceland,1,0,FIFA World Cup qualification,Utrecht,Netherlands,False,2022
2022-09-06,Czech Republic,Belarus,7,0,FIFA World Cup qualification,Larnaca,Cyprus,True,2022
2022-09-06,England,Luxembourg,10,0,FIFA World Cup qualification,Stoke-on-Trent,England,False,2022
2022-09-06,Austria,North Macedonia,10,0,FIFA World Cup qualification,Wiener Neustadt,Austria,False,2022
2022-09-06,Armenia,Belgium,0,7,FIFA World Cup qualification,Yerevan,Armenia,False,2022
2022-09-06,Norway,Albania,5,0,FIFA World Cup qualification,Oslo,Norway,False,2022
2022-09-06,Poland,Kosovo,7,0,FIFA World Cup qualification,Lublin,Poland,False,2022
2022-09-06,Latvia,Northern Ireland,1,3,FIFA World Cup qualification,Jūrmala,Latvia,False,2022
2022-09-07,Bangladesh,Maldives,3,0,SAFF Championship,Kathmandu,Nepal,True,2022
2022-09-07,Tanzania,Malawi,3,1,COSAFA Championship,Port Elizabeth,South Africa,True,2022
2022-09-07,New Zealand,Philippines,2,1,Friendly,Fullerton,United States,True,2022
2022-09-07,Colombia,Costa Rica,2,0,Friendly,Cali,Colombia,False,2022
2022-09-07,India,Pakistan,3,0,SAFF Championship,Kathmandu,Nepal,True,2022
2022-09-07,Comoros,Botswana,0,6,COSAFA Championship,Gqeberha,South Africa,True,2022
2022-09-09,Zambia,Tanzania,2,1,COSAFA Championship,Gqeberha,South Africa,True,2022
2022-09-09,Sri Lanka,Bhutan,0,5,SAFF Championship,Kathmandu,Nepal,True,2022
2022-09-10,Pakistan,Bangladesh,0,6,SAFF Championship,Kathmandu,Nepal,True,2022
2022-09-10,Maldives,India,0,9,SAFF Championship,Kathmandu,Nepal,True,2022
2022-09-11,Tanzania,Namibia,2,1,COSAFA Championship,Gqeberha,South Africa,True,2022
2022-09-12,Nepal,Sri Lanka,6,0,SAFF Championship,Kathmandu,Nepal,False,2022
2022-09-13,Maldives,Pakistan,0,7,SAFF Championship,Kathmandu,Nepal,True,2022
2022-09-13,India,Bangladesh,0,3,SAFF Championship,Kathmandu,Nepal,True,2022
2022-09-16,Bangladesh,Bhutan,8,0,SAFF Championship,Kathmandu,Nepal,True,2022
2022-09-16,Nepal,India,1,0,SAFF Championship,Kathmandu,Nepal,False,2022
2022-09-19,Nepal,Bangladesh,1,3,SAFF Championship,Kathmandu,Nepal,False,2022
2022-10-06,Wales,Bosnia and Herzegovina,1,0,FIFA World Cup qualification,Cardiff,Wales,False,2022
2022-10-06,Scotland,Austria,1,0,FIFA World Cup qualification,Glasgow,Scotland,False,2022
2022-10-06,Portugal,Belgium,2,1,FIFA World Cup qualification,Vizela,Portugal,False,2022
2022-10-06,Latvia,Faroe Islands,2,3,Baltic Cup,Võru,Estonia,True,2022
2022-10-06,Estonia,Lithuania,4,1,Baltic Cup,Tartu,Estonia,False,2022
2022-10-06,Japan,Nigeria,2,0,Friendly,Kobe,Japan,False,2022
2022-10-06,Canada,Argentina,2,0,Friendly,Sanlucar de Barrameda,Spain,True,2022
2022-10-07,Norway,Brazil,1,4,Friendly,Oslo,Norway,False,2022
2022-10-07,Germany,France,2,1,Friendly,Dresden,Germany,False,2022
2022-10-07,Spain,Sweden,1,1,Friendly,Córdoba,Spain,False,2022
2022-10-07,England,United States,2,1,Friendly,London,England,False,2022
2022-10-08,Costa Rica,Philippines,1,1,Friendly,Alajuela,Costa Rica,False,2022
2022-10-08,Australia,South Africa,4,1,Friendly,Kingston upon Thames,England,True,2022
2022-10-09,Japan,New Zealand,2,0,MS&AD Cup,Nagano,Japan,False,2022
2022-10-09,Latvia,Lithuania,1,2,Baltic Cup,Võru,Estonia,True,2022
2022-10-09,Estonia,Faroe Islands,3,1,Baltic Cup,Tartu,Estonia,False,2022
2022-10-09,Argentina,Poland,2,2,Friendly,Sanlucar de Barrameda,Spain,True,2022
2022-10-09,Cyprus,Liechtenstein,2,1,Friendly,Larnaca,Cyprus,False,2022
2022-10-09,Egypt,Jordan,0,1,Friendly,Cairo,Egypt,False,2022
2022-10-10,Canada,Morocco,4,0,Friendly,Jerez De La Frontera,Spain,True,2022
2022-10-10,Italy,Brazil,0,1,Friendly,Genova,Italy,False,2022
2022-10-10,Mexico,Chile,1,1,Friendly,Mexico City,Mexico,False,2022
2022-10-11,England,Czech Republic,0,0,Friendly,Falmer,England,False,2022
2022-10-11,Netherlands,Norway,0,2,Friendly,Den Haag,Netherlands,False,2022
2022-10-11,Costa Rica,Philippines,2,1,Friendly,San José,Costa Rica,False,2022
2022-10-11,Sweden,France,3,0,Friendly,Göteborg,Sweden,False,2022
2022-10-11,Spain,United States,2,0,Friendly,Pamplona,Spain,False,2022
2022-10-11,Switzerland,Wales,2,1,FIFA World Cup qualification,Zürich,Switzerland,False,2022
2022-10-11,Scotland,Republic of Ireland,0,1,FIFA World Cup qualification,Glasgow,Scotland,False,2022
2022-10-11,Portugal,Iceland,4,1,FIFA World Cup qualification,Paços de Ferreira,Portugal,False,2022
2022-10-11,Denmark,Australia,1,3,Friendly,Viborg,Denmark,False,2022
2022-11-11,France,Norway,1,2,Friendly,La Nucia,Spain,True,2022
2022-11-11,Netherlands,Costa Rica,4,0,Friendly,Utrecht,Netherlands,False,2022
2022-11-11,Spain,Argentina,7,0,Friendly,Melilla,Spain,False,2022
2022-11-11,England,Japan,4,0,Friendly,Murcia,Spain,True,2022
2022-11-11,United States,Germany,1,2,Friendly,Fort Lauderdale,United States,False,2022
2022-11-11,Switzerland,Denmark,1,2,Friendly,Schaffhausen,Switzerland,False,2022
2022-11-11,Italy,Austria,0,1,Friendly,Lignano Sabbiadoro,Italy,False,2022
2022-11-11,Brazil,Canada,1,2,Friendly,Santos,Brazil,False,2022
2022-11-12,New Zealand,South Korea,0,1,Friendly,Christchurch,New Zealand,False,2022
2022-11-12,Australia,Sweden,4,0,Friendly,Melbourne,Australia,False,2022
2022-11-12,Belgium,Slovakia,7,0,Friendly,Saint-Gilles,Belgium,False,2022
2022-11-12,Wales,Finland,1,1,Friendly,Murcia,Spain,True,2022
2022-11-12,Chile,Philippines,1,1,Friendly,Vina del Mar,Chile,False,2022
2022-11-13,United States,Germany,2,1,Friendly,Harrison,United States,False,2022
2022-11-13,Iran,Belarus,1,0,Friendly,Tehran,Iran,False,2022
2022-11-14,Scotland,Venezuela,2,1,Friendly,Arcos de la Frontera,Spain,True,2022
2022-11-14,Greece,Cyprus,1,0,Friendly,Athens,Greece,False,2022
2022-11-14,Republic of Ireland,Morocco,4,0,Friendly,Marbella,Spain,True,2022
2022-11-15,Chile,Philippines,1,0,Friendly,Santiago,Chile,False,2022
2022-11-15,Colombia,Zambia,1,0,Friendly,Cali,Colombia,False,2022
2022-11-15,Austria,Slovakia,3,0,Friendly,Wiener Neustadt,Austria,False,2022
2022-11-15,Hungary,Uzbekistan,5,0,Friendly,Szombathely,Hungary,False,2022
2022-11-15,Romania,Czech Republic,1,2,Friendly,Bucharest,Romania,False,2022
2022-11-15,Turkey,Jordan,5,0,Friendly,Side,Turkey,False,2022
2022-11-15,Iran,Belarus,1,1,Friendly,Tehran,Iran,False,2022
2022-11-15,Spain,Japan,1,0,Friendly,Sevilla,Spain,False,2022
2022-11-15,Portugal,Costa Rica,1,0,Friendly,Alverca do Ribatejo,Portugal,False,2022
2022-11-15,Netherlands,Denmark,2,0,Friendly,Zwolle,Netherlands,False,2022
2022-11-15,England,Norway,1,1,Friendly,Murcia,Spain,True,2022
2022-11-15,Brazil,Canada,2,1,Friendly,Sao Paulo,Brazil,False,2022
2022-11-15,Australia,Thailand,2,0,Friendly,New South Wales,Australia,False,2022
2022-11-15,New Zealand,South Korea,1,1,Friendly,Christchurch,New Zealand,False,2022
2022-11-15,Northern Ireland,Italy,1,0,Friendly,Belfast,Northern Ireland,False,2022
2023-01-11,Pakistan,Comoros,1,0,SAFF Women's Friendly Tournament,Khobar,Saudi Arabia,True,2023
2023-01-11,Saudi Arabia,Mauritius,1,0,SAFF Women's Friendly Tournament,Khobar,Saudi Arabia,False,2023
2023-01-15,Mauritius,Pakistan,2,1,SAFF Women's Friendly Tournament,Khobar,Saudi Arabia,True,2023
2023-01-15,Saudi Arabia,Comoros,2,0,SAFF Women's Friendly Tournament,Khobar,Saudi Arabia,False,2023
2023-01-17,New Zealand,United States,0,4,Friendly,Wellington,New Zealand,False,2023
2023-01-19,Comoros,Mauritius,2,1,SAFF Women's Friendly Tournament,Khobar,Saudi Arabia,True,2023
2023-01-19,Saudi Arabia,Pakistan,1,1,SAFF Women's Friendly Tournament,Khobar,Saudi Arabia,False,2023
2023-01-20,Cape Verde,Guinea-Bissau,4,0,WAFU Zone A Cup,Espargos,Cape Verde,False,2023
2023-01-20,New Zealand,United States,0,5,Friendly,Auckland,New Zealand,False,2023
2023-01-21,Senegal,Guinea,4,0,WAFU Zone A Cup,Espargos,Cape Verde,True,2023
2023-01-21,Sierra Leone,Gambia,1,4,WAFU Zone A Cup,Espargos,Cape Verde,True,2023
2023-01-22,Guinea-Bissau,Mauritania,1,0,WAFU Zone A Cup,Espargos,Cape Verde,True,2023
2023-01-23,Guinea,Sierra Leone,1,0,WAFU Zone A Cup,Espargos,Cape Verde,True,2023
2023-01-23,Gambia,Senegal,1,4,WAFU Zone A Cup,Espargos,Cape Verde,True,2023
2023-01-24,Cape Verde,Mauritania,6,0,WAFU Zone A Cup,Espargos,Cape Verde,False,2023
2023-01-25,Sierra Leone,Senegal,0,4,WAFU Zone A Cup,Espargos,Cape Verde,True,2023
2023-01-25,Guinea,Gambia,0,1,WAFU Zone A Cup,Espargos,Cape Verde,True,2023
2023-01-27,Cape Verde,Gambia,2,1,WAFU Zone A Cup,Espargos,Cape Verde,False,2023
2023-01-27,Senegal,Guinea-Bissau,4,0,WAFU Zone A Cup,Espargos,Cape Verde,True,2023
2023-01-29,Gambia,Guinea-Bissau,3,2,WAFU Zone A Cup,Espargos,Cape Verde,True,2023
2023-01-29,Cape Verde,Senegal,0,1,WAFU Zone A Cup,Espargos,Cape Verde,False,2023
2023-02-15,Norway,Uruguay,1,0,Tournoi de France,Angers,France,True,2023
2023-02-15,Wales,Philippines,1,0,Pinatar Cup,San Pedro del Pinatar,Spain,True,2023
2023-02-15,Scotland,Iceland,0,2,Pinatar Cup,San Pedro del Pinatar,Spain,True,2023
2023-02-15,France,Denmark,1,0,Tournoi de France,Laval,France,False,2023
2023-02-15,Mexico,Nigeria,1,0,Women's Revelations Cup,León,Mexico,False,2023
2023-02-15,Estonia,Kosovo,1,2,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-15,Bulgaria,Hong Kong,2,0,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-15,Slovenia,Uzbekistan,2,1,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-15,Costa Rica,Colombia,1,1,Women's Revelations Cup,León,Mexico,True,2023
2023-02-16,Sweden,China PR,4,1,Friendly,Marbella,Spain,True,2023
2023-02-16,Spain,Jamaica,3,0,Cup of Nations,Gosford,Australia,True,2023
2023-02-16,Australia,Czech Republic,4,0,Cup of Nations,Gosford,Australia,False,2023
2023-02-16,Italy,Belgium,1,2,Arnold Clark Cup,Milton Keynes,England,True,2023
2023-02-16,England,South Korea,4,0,Arnold Clark Cup,Milton Keynes,England,False,2023
2023-02-16,Romania,Hungary,2,1,Cyprus Cup,Larnaca,Cyprus,True,2023
2023-02-16,Croatia,Finland,1,4,Cyprus Cup,Larnaca,Cyprus,True,2023
2023-02-16,Japan,Brazil,0,1,SheBelieves Cup,Orlando,United States,True,2023
2023-02-16,United States,Canada,2,0,SheBelieves Cup,Orlando,United States,False,2023
2023-02-17,Netherlands,Austria,1,2,Friendly,Xewkija,Malta,True,2023
2023-02-17,Poland,Switzerland,0,0,Friendly,Algeciras,Spain,True,2023
2023-02-17,Argentina,Chile,4,0,Friendly,Auckland,New Zealand,True,2023
2023-02-17,New Zealand,Portugal,0,5,Friendly,Hamilton,New Zealand,False,2023
2023-02-18,Mexico,Costa Rica,1,1,Women's Revelations Cup,León,Mexico,False,2023
2023-02-18,Denmark,Norway,2,0,Tournoi de France,Laval,France,True,2023
2023-02-18,Wales,Iceland,0,0,Pinatar Cup,San Pedro del Pinatar,Spain,True,2023
2023-02-18,Philippines,Scotland,1,2,Pinatar Cup,San Pedro del Pinatar,Spain,True,2023
2023-02-18,France,Uruguay,5,1,Tournoi de France,Angers,France,False,2023
2023-02-18,Colombia,Nigeria,1,0,Women's Revelations Cup,León,Mexico,True,2023
2023-02-18,South Africa,Uzbekistan,3,0,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-18,Kosovo,Hong Kong,7,0,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-18,Zambia,Slovenia,0,1,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-18,Senegal,Haiti,0,4,FIFA World Cup qualification,Auckland,New Zealand,True,2023
2023-02-18,Cameroon,Thailand,2,0,FIFA World Cup qualification,Hamilton,New Zealand,True,2023
2023-02-18,North Macedonia,Bulgaria,1,2,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-19,Brazil,Canada,0,2,SheBelieves Cup,Nashville,United States,True,2023
2023-02-19,United States,Japan,1,0,SheBelieves Cup,Nashville,United States,False,2023
2023-02-19,Romania,Croatia,0,2,Cyprus Cup,Larnaca,Cyprus,True,2023
2023-02-19,Finland,Hungary,8,0,Cyprus Cup,Larnaca,Cyprus,True,2023
2023-02-19,England,Italy,2,1,Arnold Clark Cup,Coventry,England,False,2023
2023-02-19,Belgium,South Korea,2,1,Arnold Clark Cup,Coventry,England,True,2023
2023-02-19,Jamaica,Czech Republic,2,3,Cup of Nations,Sydney,Australia,True,2023
2023-02-19,Papua New Guinea,Panama,0,2,FIFA World Cup qualification,Auckland,New Zealand,True,2023
2023-02-19,Taiwan,Paraguay,2,2,FIFA World Cup qualification,Hamilton,New Zealand,True,2023
2023-02-19,Australia,Spain,3,2,Cup of Nations,Sydney,Australia,False,2023
2023-02-20,New Zealand,Argentina,0,2,Friendly,Hamilton,New Zealand,False,2023
2023-02-21,Iceland,Philippines,5,0,Pinatar Cup,San Pedro del Pinatar,Spain,True,2023
2023-02-21,Austria,Netherlands,0,4,Friendly,Ta' Qali,Malta,True,2023
2023-02-21,Switzerland,Poland,1,1,Friendly,Marbella,Spain,True,2023
2023-02-21,Bosnia and Herzegovina,Morocco,0,2,Friendly,Antalya,Turkey,True,2023
2023-02-21,Serbia,Slovakia,0,0,Friendly,Antalya,Serbia,False,2023
2023-02-21,France,Norway,0,0,Tournoi de France,Angers,France,False,2023
2023-02-21,Denmark,Uruguay,3,2,Tournoi de France,Laval,France,True,2023
2023-02-21,Scotland,Wales,1,1,Pinatar Cup,San Pedro del Pinatar,Spain,True,2023
2023-02-21,Germany,Sweden,0,0,Friendly,Duisburg,Germany,False,2023
2023-02-21,Nigeria,Costa Rica,1,0,Women's Revelations Cup,León,Mexico,True,2023
2023-02-21,Estonia,North Macedonia,1,1,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-21,Bulgaria,Kosovo,1,2,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-21,South Africa,Slovenia,1,1,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-21,Uzbekistan,Zambia,0,4,Turkish Women's Cup,Alanya,Turkey,True,2023
2023-02-21,Thailand,Senegal,1,1,Friendly,Hamilton,New Zealand,True,2023
2023-02-21,Mexico,Colombia,1,1,Women's Revelations Cup,León,Mexico,False,2023
2023-02-22,Hungary,Croatia,0,1,Cyprus Cup,Larnaca,Cyprus,True,2023
2023-02-22,China PR,Republic of Ireland,0,0,Friendly,Algeciras,Spain,True,2023
2023-02-22,Finland,Romania,4,0,Cyprus Cup,Larnaca,Cyprus,True,2023
2023-02-22,United States,Brazil,2,1,SheBelieves Cup,Frisco,United States,False,2023
2023-02-22,Canada,Japan,0,3,SheBelieves Cup,Frisco,United States,True,2023
2023-02-22,England,Belgium,6,1,Arnold Clark Cup,Bristol,England,False,2023
2023-02-22,Chile,Haiti,1,2,FIFA World Cup qualification,Auckland,New Zealand,True,2023
2023-02-22,Australia,Jamaica,3,0,Cup of Nations,Newcastle,Australia,False,2023
2023-02-22,Czech Republic,Spain,0,3,Cup of Nations,Newcastle,Australia,True,2023
2023-02-22,Portugal,Cameroon,2,1,FIFA World Cup qualification,Hamilton,New Zealand,True,2023
2023-02-22,South Korea,Italy,1,2,Arnold Clark Cup,Bristol,England,True,2023
2023-02-23,Paraguay,Panama,0,1,FIFA World Cup qualification,Hamilton,New Zealand,True,2023
2023-02-23,Taiwan,Papua New Guinea,5,0,Friendly,Auckland,New Zealand,True,2023
2023-02-23,New Zealand,Argentina,0,1,Friendly,Auckland,New Zealand,False,2023
2023-03-28,Uzbekistan,India,3,2,Friendly,Tashkent,Uzbekistan,False,2023
2023-04-01,Thailand,Singapore,6,0,AFC Olympic Qualifying Tournament,Chonburi,Thailand,False,2023
2023-04-04,Mongolia,Singapore,2,2,AFC Olympic Qualifying Tournament,Chonburi,Thailand,True,2023
2023-04-04,Kyrgyzstan,India,0,5,AFC Olympic Qualifying Tournament,Bishkek,Kyrgyzstan,False,2023
2023-04-05,Lebanon,Taiwan,1,5,AFC Olympic Qualifying Tournament,Jounieh,Lebanon,False,2023
2023-04-05,Tajikistan,Hong Kong,0,3,AFC Olympic Qualifying Tournament,Hisor,Tajikistan,False,2023
2023-04-05,Nepal,Vietnam,1,5,AFC Olympic Qualifying Tournament,Kathmandu,Nepal,False,2023
2023-04-05,Philippines,Pakistan,4,0,AFC Olympic Qualifying Tournament,Hisor,Tajikistan,True,2023
2023-04-05,Uzbekistan,Bhutan,9,0,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,False,2023
2023-04-05,Myanmar,Iran,0,1,AFC Olympic Qualifying Tournament,Yangon,Myanmar,False,2023
2023-04-05,Jordan,Timor-Leste,3,1,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,True,2023
2023-04-06,Wales,Northern Ireland,4,1,Friendly,Cardiff,Wales,False,2023
2023-04-06,Switzerland,China PR,0,0,Friendly,Lucerne,Switzerland,False,2023
2023-04-06,Spain,Norway,4,2,Friendly,Ibiza,Spain,False,2023
2023-04-06,Argentina,Venezuela,1,1,Friendly,Córdoba,Argentina,False,2023
2023-04-06,England,Brazil,1,1,Finalissima,London,England,False,2023
2023-04-06,Poland,Costa Rica,2,1,Friendly,Łódź,Poland,False,2023
2023-04-07,Hungary,Israel,3,1,Friendly,Győr,Hungary,False,2023
2023-04-07,Albania,North Macedonia,3,1,Friendly,Elbasan,Albania,False,2023
2023-04-07,France,Colombia,5,2,Friendly,Clermont-Ferrand,France,False,2023
2023-04-07,Uruguay,Peru,6,1,Friendly,Montevideo,Uruguay,False,2023
2023-04-07,Austria,Belgium,3,2,Friendly,Wiener Neustadt,Austria,False,2023
2023-04-07,Netherlands,Germany,0,1,Friendly,Sittard,Netherlands,False,2023
2023-04-07,Belarus,Russia,0,0,Friendly,Minsk,Belarus,False,2023
2023-04-07,Portugal,Japan,1,2,Friendly,Guimarães,Portugal,False,2023
2023-04-07,Nigeria,Haiti,2,1,Friendly,Antalya,Nigeria,False,2023
2023-04-07,Sweden,Denmark,0,1,Friendly,Malmö,Sweden,False,2023
2023-04-07,Estonia,Malta,1,2,Friendly,Tallinn,Estonia,False,2023
2023-04-07,Serbia,Bosnia and Herzegovina,6,0,Friendly,Stara Pazova,Serbia,False,2023
2023-04-07,New Zealand,Iceland,1,1,Friendly,Antalya,New Zealand,False,2023
2023-04-07,Slovenia,Romania,1,1,Friendly,Celje,Slovenia,False,2023
2023-04-07,Australia,Scotland,0,1,Friendly,London,Australia,False,2023
2023-04-07,Slovakia,Finland,0,1,Friendly,Senec,Slovakia,False,2023
2023-04-07,South Korea,Zambia,5,2,Friendly,Suwon,South Korea,False,2023
2023-04-07,Greece,Croatia,1,1,Friendly,Athens,Greece,False,2023
2023-04-07,Kyrgyzstan,India,0,4,AFC Olympic Qualifying Tournament,Bishkek,Kyrgyzstan,False,2023
2023-04-07,Thailand,Mongolia,6,0,AFC Olympic Qualifying Tournament,Chonburi,Thailand,False,2023
2023-04-08,United States,Republic of Ireland,2,0,Friendly,Austin,United States,False,2023
2023-04-08,Lebanon,Indonesia,5,0,AFC Olympic Qualifying Tournament,Jounieh,Lebanon,False,2023
2023-04-08,Tajikistan,Philippines,0,8,AFC Olympic Qualifying Tournament,Hisor,Tajikistan,False,2023
2023-04-08,Pakistan,Hong Kong,0,2,AFC Olympic Qualifying Tournament,Hisor,Tajikistan,True,2023
2023-04-08,Uzbekistan,Timor-Leste,3,0,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,False,2023
2023-04-08,Myanmar,Iran,1,1,AFC Olympic Qualifying Tournament,Yangon,Myanmar,False,2023
2023-04-08,Bhutan,Jordan,2,1,AFC Olympic Qualifying Tournament,Tashkent,Uzbekistan,True,2023
2023-04-08,Nepal,Vietnam,0,2,AFC Olympic Qualifying Tournament,Kathmandu,Nepal,False,2023
2023-04-09,Argentina,Venezuela,3,0,Friendly,La Rioja,Argentina,False,2023
2023-04-10,Moldova,Haiti,1,3,Friendly,Manavgat,Turkey,True,2023
2023-04-10,Lithuania,Latvia,2,1,Friendly,Sofia,Bulgaria,True,2023
2023-04-10,Belarus,Russia,0,2,Friendly,Minsk,Belarus,False,2023
2023-04-10,Uruguay,Peru,3,0,Friendly,Montevideo,Uruguay,False,2023
2023-04-10,Bulgaria,Kosovo,0,1,Friendly,Sofia,Bulgaria,False,2023
2023-04-10,Greece,Croatia,2,1,Friendly,Athens,Greece,False,2023
2023-04-10,Slovakia,Finland,0,2,Friendly,Senec,Slovakia,False,2023
2023-04-10,Montenegro,North Macedonia,3,1,Friendly,Podgorica,Montenegro,False,2023
2023-04-10,Serbia,South Africa,3,2,Friendly,Stara Pazova,Serbia,False,2023
2023-04-11,Azerbaijan,Turkey,0,0,Friendly,Baku,Azerbaijan,False,2023
2023-04-11,Portugal,Wales,1,1,Friendly,Guimarães,Portugal,False,2023
2023-04-11,Paraguay,Ecuador,2,1,Friendly,Ypané,Paraguay,False,2023
2023-04-11,France,Canada,2,1,Friendly,Le Mans,France,False,2023
2023-04-11,England,Australia,0,2,Friendly,Brentford,England,False,2023
2023-04-11,Scotland,Costa Rica,4,0,Friendly,Glasgow,Scotland,False,2023
2023-04-11,Netherlands,Poland,4,1,Friendly,Rotterdam,Netherlands,False,2023
2023-04-11,Belgium,Slovenia,2,2,Friendly,Heverlee,Belgium,False,2023
2023-04-11,Romania,Morocco,1,0,Friendly,Bucharest,Romania,False,2023
2023-04-11,Austria,Czech Republic,2,0,Friendly,Wiener Neustadt,Austria,False,2023
2023-04-11,Switzerland,Iceland,1,2,Friendly,Zürich,Switzerland,False,2023
2023-04-11,Sweden,Norway,3,3,Friendly,Gothenburg,Sweden,False,2023
2023-04-11,Spain,China PR,3,0,Friendly,Ibiza,Spain,False,2023
2023-04-11,Ghana,Senegal,1,0,Friendly,Accra,Ghana,False,2023
2023-04-11,Estonia,Ukraine,0,1,Friendly,Tallinn,Estonia,False,2023
2023-04-11,Denmark,Japan,1,0,Friendly,Odense,Denmark,False,2023
2023-04-11,Italy,Colombia,2,1,Friendly,Rome,Italy,False,2023
2023-04-11,Hungary,Israel,2,0,Friendly,Győr,Hungary,False,2023
2023-04-11,New Zealand,Nigeria,0,3,Friendly,Antalya,Turkey,True,2023
2023-04-11,South Korea,Zambia,5,0,Friendly,Yongin,South Korea,False,2023
2023-04-11,United States,Republic of Ireland,1,0,Friendly,St. Louis,United States,False,2023
2023-04-11,Taiwan,Indonesia,4,0,AFC Olympic Qualifying Tournament,Jounieh,Lebanon,True,2023
2023-04-11,Tajikistan,Pakistan,0,1,AFC Olympic Qualifying Tournament,Hisor,Tajikistan,False,2023
2023-04-11,Philippines,Hong Kong,4,0,AFC Olympic Qualifying Tournament,Hisor,Tajikistan,True,2023
